X, Y, Z, CellVolume, P, U, V, W
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.03125000      0.00000000      0.00000000      0.00024414     -0.08029072      0.00000000      0.00000000      0.00000000
      0.09375000      0.00000000      0.00000000      0.00024414     -0.25946324      0.00000000      0.00000000      0.00000000
      0.15625000      0.00000000      0.00000000      0.00024414      2.25102269      0.00000000      0.00000000      0.00000000
      0.21875000      0.00000000      0.00000000      0.00024414      7.28291489      0.00000000      0.00000000      0.00000000
      0.28125000      0.00000000      0.00000000      0.00024414     13.58920057      0.00000000      0.00000000      0.00000000
      0.34375000      0.00000000      0.00000000      0.00024414     19.80495711      0.00000000      0.00000000      0.00000000
      0.40625000      0.00000000      0.00000000      0.00024414     24.71471135      0.00000000      0.00000000      0.00000000
      0.46875000      0.00000000      0.00000000      0.00024414     27.40878489      0.00000000      0.00000000      0.00000000
      0.53125000      0.00000000      0.00000000      0.00024414     27.40878467      0.00000000      0.00000000      0.00000000
      0.59375000      0.00000000      0.00000000      0.00024414     24.71471078      0.00000000      0.00000000      0.00000000
      0.65625000      0.00000000      0.00000000      0.00024414     19.80495621      0.00000000      0.00000000      0.00000000
      0.71875000      0.00000000      0.00000000      0.00024414     13.58919931      0.00000000      0.00000000      0.00000000
      0.78125000      0.00000000      0.00000000      0.00024414      7.28291336      0.00000000      0.00000000      0.00000000
      0.84375000      0.00000000      0.00000000      0.00024414      2.25102098      0.00000000      0.00000000      0.00000000
      0.90625000      0.00000000      0.00000000      0.00024414     -0.25946511      0.00000000      0.00000000      0.00000000
      0.96875000      0.00000000      0.00000000      0.00024414     -0.08029263      0.00000000      0.00000000      0.00000000
      1.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.03125000      0.00000000      0.00024414     -0.43009604      0.00000000      0.00000000      0.00000000
      0.03125000      0.03125000      0.00000000      0.00024414     -1.04305294      0.00000000      0.00000000      0.00000000
      0.09375000      0.03125000      0.00000000      0.00024414     -1.80134910      0.00000000      0.00000000      0.00000000
      0.15625000      0.03125000      0.00000000      0.00024414     -0.00157129      0.00000000      0.00000000      0.00000000
      0.21875000      0.03125000      0.00000000      0.00024414      4.44975074      0.00000000      0.00000000      0.00000000
      0.28125000      0.03125000      0.00000000      0.00024414     10.35144531      0.00000000      0.00000000      0.00000000
      0.34375000      0.03125000      0.00000000      0.00024414     16.30154395      0.00000000      0.00000000      0.00000000
      0.40625000      0.03125000      0.00000000      0.00024414     21.05019101      0.00000000      0.00000000      0.00000000
      0.46875000      0.03125000      0.00000000      0.00024414     23.66832909      0.00000000      0.00000000      0.00000000
      0.53125000      0.03125000      0.00000000      0.00024414     23.66832887      0.00000000      0.00000000      0.00000000
      0.59375000      0.03125000      0.00000000      0.00024414     21.05019043      0.00000000      0.00000000      0.00000000
      0.65625000      0.03125000      0.00000000      0.00024414     16.30154304      0.00000000      0.00000000      0.00000000
      0.71875000      0.03125000      0.00000000      0.00024414     10.35144403      0.00000000      0.00000000      0.00000000
      0.78125000      0.03125000      0.00000000      0.00024414      4.44974919      0.00000000      0.00000000      0.00000000
      0.84375000      0.03125000      0.00000000      0.00024414     -0.00157303      0.00000000      0.00000000      0.00000000
      0.90625000      0.03125000      0.00000000      0.00024414     -1.80135099      0.00000000      0.00000000      0.00000000
      0.96875000      0.03125000      0.00000000      0.00024414     -1.04305487      0.00000000      0.00000000      0.00000000
      1.00000000      0.03125000      0.00000000      0.00024414     -0.43009798      0.00000000      0.00000000      0.00000000
      0.00000000      0.09375000      0.00000000      0.00024414     -1.95730581      0.00000000      0.00000000      0.00000000
      0.03125000      0.09375000      0.00000000      0.00024414     -3.09820231      0.00000000      0.00000000      0.00000000
      0.09375000      0.09375000      0.00000000      0.00024414     -5.29072915      0.00000000      0.00000000      0.00000000
      0.15625000      0.09375000      0.00000000      0.00024414     -4.83504254      0.00000000      0.00000000      0.00000000
      0.21875000      0.09375000      0.00000000      0.00024414     -1.28859925      0.00000000      0.00000000      0.00000000
      0.28125000      0.09375000      0.00000000      0.00024414      4.09222601      0.00000000      0.00000000      0.00000000
      0.34375000      0.09375000      0.00000000      0.00024414      9.76448612      0.00000000      0.00000000      0.00000000
      0.40625000      0.09375000      0.00000000      0.00024414     14.37673267      0.00000000      0.00000000      0.00000000
      0.46875000      0.09375000      0.00000000      0.00024414     16.93997589      0.00000000      0.00000000      0.00000000
      0.53125000      0.09375000      0.00000000      0.00024414     16.93997571      0.00000000      0.00000000      0.00000000
      0.59375000      0.09375000      0.00000000      0.00024414     14.37673208      0.00000000      0.00000000      0.00000000
      0.65625000      0.09375000      0.00000000      0.00024414      9.76448513      0.00000000      0.00000000      0.00000000
      0.71875000      0.09375000      0.00000000      0.00024414      4.09222468      0.00000000      0.00000000      0.00000000
      0.78125000      0.09375000      0.00000000      0.00024414     -1.28860082      0.00000000      0.00000000      0.00000000
      0.84375000      0.09375000      0.00000000      0.00024414     -4.83504436      0.00000000      0.00000000      0.00000000
      0.90625000      0.09375000      0.00000000      0.00024414     -5.29073112      0.00000000      0.00000000      0.00000000
      0.96875000      0.09375000      0.00000000      0.00024414     -3.09820432      0.00000000      0.00000000      0.00000000
      1.00000000      0.09375000      0.00000000      0.00024414     -1.95730783      0.00000000      0.00000000      0.00000000
      0.00000000      0.15625000      0.00000000      0.00024414     -3.14673851      0.00000000      0.00000000      0.00000000
      0.03125000      0.15625000      0.00000000      0.00024414     -4.79101694      0.00000000      0.00000000      0.00000000
      0.09375000      0.15625000      0.00000000      0.00024414     -8.25573391      0.00000000      0.00000000      0.00000000
      0.15625000      0.15625000      0.00000000      0.00024414     -9.10271992      0.00000000      0.00000000      0.00000000
      0.21875000      0.15625000      0.00000000      0.00024414     -6.46791777      0.00000000      0.00000000      0.00000000
      0.28125000      0.15625000      0.00000000      0.00024414     -1.61438360      0.00000000      0.00000000      0.00000000
      0.34375000      0.15625000      0.00000000      0.00024414      3.79085447      0.00000000      0.00000000      0.00000000
      0.40625000      0.15625000      0.00000000      0.00024414      8.28565086      0.00000000      0.00000000      0.00000000
      0.46875000      0.15625000      0.00000000      0.00024414     10.80809481      0.00000000      0.00000000      0.00000000
      0.53125000      0.15625000      0.00000000      0.00024414     10.80809460      0.00000000      0.00000000      0.00000000
      0.59375000      0.15625000      0.00000000      0.00024414      8.28565022      0.00000000      0.00000000      0.00000000
      0.65625000      0.15625000      0.00000000      0.00024414      3.79085343      0.00000000      0.00000000      0.00000000
      0.71875000      0.15625000      0.00000000      0.00024414     -1.61438500      0.00000000      0.00000000      0.00000000
      0.78125000      0.15625000      0.00000000      0.00024414     -6.46791947      0.00000000      0.00000000      0.00000000
      0.84375000      0.15625000      0.00000000      0.00024414     -9.10272188      0.00000000      0.00000000      0.00000000
      0.90625000      0.15625000      0.00000000      0.00024414     -8.25573604      0.00000000      0.00000000      0.00000000
      0.96875000      0.15625000      0.00000000      0.00024414     -4.79101911      0.00000000      0.00000000      0.00000000
      1.00000000      0.15625000      0.00000000      0.00024414     -3.14674068      0.00000000      0.00000000      0.00000000
      0.00000000      0.21875000      0.00000000      0.00024414     -2.37853439      0.00000000      0.00000000      0.00000000
      0.03125000      0.21875000      0.00000000      0.00024414     -4.30067336      0.00000000      0.00000000      0.00000000
      0.09375000      0.21875000      0.00000000      0.00024414     -8.46457309      0.00000000      0.00000000      0.00000000
      0.15625000      0.21875000      0.00000000      0.00024414     -9.99566182      0.00000000      0.00000000      0.00000000
      0.21875000      0.21875000      0.00000000      0.00024414     -7.76762546      0.00000000      0.00000000      0.00000000
      0.28125000      0.21875000      0.00000000      0.00024414     -3.06371657      0.00000000      0.00000000      0.00000000
      0.34375000      0.21875000      0.00000000      0.00024414      2.33871865      0.00000000      0.00000000      0.00000000
      0.40625000      0.21875000      0.00000000      0.00024414      6.88534017      0.00000000      0.00000000      0.00000000
      0.46875000      0.21875000      0.00000000      0.00024414      9.44980315      0.00000000      0.00000000      0.00000000
      0.53125000      0.21875000      0.00000000      0.00024414      9.44980290      0.00000000      0.00000000      0.00000000
      0.59375000      0.21875000      0.00000000      0.00024414      6.88533943      0.00000000      0.00000000      0.00000000
      0.65625000      0.21875000      0.00000000      0.00024414      2.33871747      0.00000000      0.00000000      0.00000000
      0.71875000      0.21875000      0.00000000      0.00024414     -3.06371815      0.00000000      0.00000000      0.00000000
      0.78125000      0.21875000      0.00000000      0.00024414     -7.76762740      0.00000000      0.00000000      0.00000000
      0.84375000      0.21875000      0.00000000      0.00024414     -9.99566404      0.00000000      0.00000000      0.00000000
      0.90625000      0.21875000      0.00000000      0.00024414     -8.46457549      0.00000000      0.00000000      0.00000000
      0.96875000      0.21875000      0.00000000      0.00024414     -4.30067582      0.00000000      0.00000000      0.00000000
      1.00000000      0.21875000      0.00000000      0.00024414     -2.37853686      0.00000000      0.00000000      0.00000000
      0.00000000      0.28125000      0.00000000      0.00024414      1.16117967      0.00000000      0.00000000      0.00000000
      0.03125000      0.28125000      0.00000000      0.00024414     -0.82163317      0.00000000      0.00000000      0.00000000
      0.09375000      0.28125000      0.00000000      0.00024414     -5.17397884      0.00000000      0.00000000      0.00000000
      0.15625000      0.28125000      0.00000000      0.00024414     -6.71759422      0.00000000      0.00000000      0.00000000
      0.21875000      0.28125000      0.00000000      0.00024414     -4.27907535      0.00000000      0.00000000      0.00000000
      0.28125000      0.28125000      0.00000000      0.00024414      0.79095036      0.00000000      0.00000000      0.00000000
      0.34375000      0.28125000      0.00000000      0.00024414      6.59690915      0.00000000      0.00000000      0.00000000
      0.40625000      0.28125000      0.00000000      0.00024414     11.47531386      0.00000000      0.00000000      0.00000000
      0.46875000      0.28125000      0.00000000      0.00024414     14.22422674      0.00000000      0.00000000      0.00000000
      0.53125000      0.28125000      0.00000000      0.00024414     14.22422645      0.00000000      0.00000000      0.00000000
      0.59375000      0.28125000      0.00000000      0.00024414     11.47531299      0.00000000      0.00000000      0.00000000
      0.65625000      0.28125000      0.00000000      0.00024414      6.59690774      0.00000000      0.00000000      0.00000000
      0.71875000      0.28125000      0.00000000      0.00024414      0.79094847      0.00000000      0.00000000      0.00000000
      0.78125000      0.28125000      0.00000000      0.00024414     -4.27907765      0.00000000      0.00000000      0.00000000
      0.84375000      0.28125000      0.00000000      0.00024414     -6.71759687      0.00000000      0.00000000      0.00000000
      0.90625000      0.28125000      0.00000000      0.00024414     -5.17398171      0.00000000      0.00000000      0.00000000
      0.96875000      0.28125000      0.00000000      0.00024414     -0.82163612      0.00000000      0.00000000      0.00000000
      1.00000000      0.28125000      0.00000000      0.00024414      1.16117672      0.00000000      0.00000000      0.00000000
      0.00000000      0.34375000      0.00000000      0.00024414      7.82056489      0.00000000      0.00000000      0.00000000
      0.03125000      0.34375000      0.00000000      0.00024414      5.94195870      0.00000000      0.00000000      0.00000000
      0.09375000      0.34375000      0.00000000      0.00024414      1.79827384      0.00000000      0.00000000      0.00000000
      0.15625000      0.34375000      0.00000000      0.00024414      0.86929542      0.00000000      0.00000000      0.00000000
      0.21875000      0.34375000      0.00000000      0.00024414      4.16525456      0.00000000      0.00000000      0.00000000
      0.28125000      0.34375000      0.00000000      0.00024414     10.15705133      0.00000000      0.00000000      0.00000000
      0.34375000      0.34375000      0.00000000      0.00024414     16.79548709      0.00000000      0.00000000      0.00000000
      0.40625000      0.34375000      0.00000000      0.00024414     22.30105112      0.00000000      0.00000000      0.00000000
      0.46875000      0.34375000      0.00000000      0.00024414     25.38483968      0.00000000      0.00000000      0.00000000
      0.53125000      0.34375000      0.00000000      0.00024414     25.38483933      0.00000000      0.00000000      0.00000000
      0.59375000      0.34375000      0.00000000      0.00024414     22.30105006      0.00000000      0.00000000      0.00000000
      0.65625000      0.34375000      0.00000000      0.00024414     16.79548536      0.00000000      0.00000000      0.00000000
      0.71875000      0.34375000      0.00000000      0.00024414     10.15704899      0.00000000      0.00000000      0.00000000
      0.78125000      0.34375000      0.00000000      0.00024414      4.16525170      0.00000000      0.00000000      0.00000000
      0.84375000      0.34375000      0.00000000      0.00024414      0.86929215      0.00000000      0.00000000      0.00000000
      0.90625000      0.34375000      0.00000000      0.00024414      1.79827029      0.00000000      0.00000000      0.00000000
      0.96875000      0.34375000      0.00000000      0.00024414      5.94195502      0.00000000      0.00000000      0.00000000
      1.00000000      0.34375000      0.00000000      0.00024414      7.82056120      0.00000000      0.00000000      0.00000000
      0.00000000      0.40625000      0.00000000      0.00024414     17.59234928      0.00000000      0.00000000      0.00000000
      0.03125000      0.40625000      0.00000000      0.00024414     15.94399016      0.00000000      0.00000000      0.00000000
      0.09375000      0.40625000      0.00000000      0.00024414     12.34180207      0.00000000      0.00000000      0.00000000
      0.15625000      0.40625000      0.00000000      0.00024414     12.57300116      0.00000000      0.00000000      0.00000000
      0.21875000      0.40625000      0.00000000      0.00024414     17.31176322      0.00000000      0.00000000      0.00000000
      0.28125000      0.40625000      0.00000000      0.00024414     24.73393007      0.00000000      0.00000000      0.00000000
      0.34375000      0.40625000      0.00000000      0.00024414     32.60727071      0.00000000      0.00000000      0.00000000
      0.40625000      0.40625000      0.00000000      0.00024414     39.01731638      0.00000000      0.00000000      0.00000000
      0.46875000      0.40625000      0.00000000      0.00024414     42.57803232      0.00000000      0.00000000      0.00000000
      0.53125000      0.40625000      0.00000000      0.00024414     42.57803188      0.00000000      0.00000000      0.00000000
      0.59375000      0.40625000      0.00000000      0.00024414     39.01731506      0.00000000      0.00000000      0.00000000
      0.65625000      0.40625000      0.00000000      0.00024414     32.60726856      0.00000000      0.00000000      0.00000000
